filename,x_1,y_1,w_1,h_1,label_1,x_2,y_2,w_2,h_2,label_2,...
train/55.png,116,27,15,35,1,128,29,10,35,1,137,29,17,35,3,151,26,17,35,7
train/56.png,22,4,9,20,5,35,3,9,20,6
train/57.png,63,38,16,25,2,74,26,15,25,1,83,12,19,25,5
train/58.png,45,6,19,46,1,65,2,17,46,1
train/59.png,35,3,19,42,2
train/60.png,16,1,9,20,4,25,1,7,20,7
train/61.png,33,6,9,19,5
train/62.png,45,6,24,46,3,61,8,25,46,2
train/63.png,96,23,40,63,4,132,27,37,63,3
train/64.png,26,4,8,26,2,37,3,16,26,9
train/65.png,25,6,11,21,5,36,7,12,21,8
train/66.png,38,6,11,30,9,46,6,14,30,5
train/67.png,48,5,12,47,1,59,4,22,47,10
train/68.png,71,19,14,35,5,88,19,13,35,4,102,14,20,35,2
train/69.png,54,12,15,46,4,67,16,14,46,4
train/70.png,20,5,11,16,3,30,5,7,16,1
train/71.png,24,4,11,22,2,36,4,10,22,3,48,3,9,22,8,58,3,10,22,6
train/72.png,26,6,7,17,1,34,5,11,17,5
train/73.png,18,3,5,14,3
train/74.png,28,4,10,26,3,40,6,12,26,3
train/75.png,34,10,7,29,1,40,9,11,29,8
train/76.png,22,2,6,18,9,29,2,6,18,8
train/77.png,53,5,30,60,7,84,4,24,60,3,106,6,24,60,9
train/78.png,78,14,9,22,1,86,14,8,22,3,93,12,11,22,8
train/79.png,40,41,22,51,1,64,33,30,51,9,99,17,35,51,2,138,11,31,51,2
train/80.png,38,11,12,19,2,54,8,16,19,2
train/81.png,49,8,14,31,7,64,7,17,31,4
train/82.png,35,8,19,30,4,54,6,18,30,5
train/83.png,36,6,16,29,6,53,15,12,29,10
train/84.png,34,6,20,32,3
train/85.png,17,7,6,15,1,23,6,7,15,7
train/86.png,26,4,7,20,3,33,5,9,20,5
train/87.png,67,16,14,35,1,81,17,24,35,7
train/88.png,47,13,27,36,5
train/89.png,85,23,26,64,1,110,19,33,64,8
train/90.png,37,6,6,30,1,46,7,13,30,6,61,10,13,30,4
train/91.png,49,18,9,26,1,59,17,11,26,9,68,13,11,26,3
train/92.png,35,6,19,35,3,56,8,14,35,5
train/93.png,40,11,12,32,1,51,7,19,32,7
train/94.png,54,18,12,34,1,67,12,19,34,2
train/95.png,127,58,10,26,1,136,60,9,26,10,148,60,11,26,4,157,59,10,26,4
train/96.png,33,6,23,39,1,56,5,32,39,8
train/97.png,34,8,16,32,3,48,6,14,32,6
train/98.png,50,7,15,37,1,66,7,21,37,2,85,11,27,37,10
train/99.png,30,4,17,29,2
train/100.png,18,1,5,22,1,23,0,9,22,10,32,0,10,22,9
train/101.png,27,7,13,27,5,42,5,12,27,3
train/102.png,58,14,18,51,3,77,9,16,51,5
train/103.png,54,2,20,28,7
train/104.png,67,18,29,69,1,99,20,21,69,10,122,12,26,69,4
train/105.png,83,13,44,100,1,128,10,69,100,4
train/106.png,37,12,10,17,1,49,12,11,17,4
train/107.png,49,16,14,29,5,64,13,16,29,2
train/108.png,28,3,14,27,2
train/109.png,38,11,18,28,3,57,10,14,28,10
train/110.png,16,1,10,18,6,27,1,11,18,3
train/111.png,23,8,11,20,9
train/112.png,31,2,14,37,1,44,1,21,37,8,63,6,19,37,7
train/113.png,19,1,8,21,1,27,3,12,21,3
train/114.png,29,6,7,28,1,37,4,10,28,9
train/115.png,26,1,9,26,3,38,1,13,26,2
train/116.png,27,12,8,14,5,34,12,6,14,1,40,11,9,14,3
train/117.png,145,8,79,145,4,224,13,87,145,8
train/118.png,13,2,9,15,3,22,2,9,15,4,31,1,9,15,2,40,1,7,15,1
train/119.png,91,55,27,48,3,113,44,29,48,2,135,33,39,48,3
train/120.png,65,20,24,40,5,84,20,17,40,1
train/121.png,32,8,6,21,1,43,8,13,21,3,63,7,11,21,5,79,7,13,21,8
train/122.png,21,2,4,23,1,26,1,5,23,7
train/123.png,25,5,10,22,6
train/124.png,19,1,10,23,5
train/125.png,18,3,6,17,6,23,3,10,17,4
train/126.png,56,14,15,52,1,72,12,22,52,10,97,8,21,52,8
train/127.png,32,15,16,36,8
train/128.png,56,16,9,45,1,65,22,11,45,3
train/129.png,21,5,8,17,6,29,5,9,17,8
train/130.png,26,4,17,21,4
train/131.png,24,6,8,18,1,32,5,11,18,7,44,5,11,18,4
train/132.png,78,20,43,67,9,122,8,36,67,8
train/133.png,91,13,43,99,4,132,14,44,99,4
train/134.png,16,2,9,14,9
train/135.png,26,2,13,28,6,41,3,12,28,8
train/136.png,52,10,15,37,2
train/137.png,50,10,14,43,1,70,10,17,43,10
train/138.png,60,19,17,37,4,81,15,20,37,6
train/139.png,21,1,13,23,2,35,2,13,23,8
train/140.png,18,1,12,18,9
train/141.png,25,4,9,24,3,35,2,8,24,9
train/142.png,92,7,65,87,4
train/143.png,51,13,17,24,4,67,14,14,24,1
train/144.png,27,3,8,28,1,36,3,14,28,9,51,3,11,28,5
train/145.png,93,18,38,93,3,120,23,38,93,3
train/146.png,23,4,7,13,2,29,5,9,13,5,37,7,6,13,1,43,6,9,13,8
train/147.png,28,3,6,24,1,34,3,14,24,5
train/148.png,140,43,16,30,3,161,43,19,30,10,183,42,19,30,10
train/149.png,19,3,8,17,4,26,3,9,17,7
train/150.png,136,36,19,27,2,156,36,12,27,8,167,35,18,27,6
train/151.png,25,4,14,21,3,40,4,15,21,3
train/152.png,52,8,15,37,2,66,10,12,37,10,76,9,11,37,7
train/153.png,30,7,6,28,1,36,7,9,28,9
train/154.png,18,3,14,20,2
train/155.png,68,13,22,44,7
train/156.png,35,9,16,28,6
train/157.png,37,7,26,37,5,65,7,23,37,7
train/158.png,113,34,53,81,2
train/159.png,28,11,23,29,9,51,6,14,29,1
train/160.png,49,9,8,27,2,59,11,8,27,10,70,11,13,27,8
train/161.png,91,26,33,63,8,118,25,33,63,5
train/162.png,32,1,21,36,3
train/163.png,148,49,25,36,5,167,46,22,36,6,184,46,25,36,10
train/164.png,57,10,24,57,5
train/165.png,45,12,14,40,1,58,13,20,40,7,78,14,23,40,6
train/166.png,40,18,24,27,7,55,11,21,27,5,72,7,21,27,4
train/167.png,30,8,5,15,1,35,8,11,15,5
train/168.png,30,8,7,24,2,36,9,6,24,8,42,8,8,24,2
train/169.png,26,3,21,33,4,43,3,18,33,2
train/170.png,30,4,12,28,7,41,8,16,28,6
train/171.png,53,16,32,40,4,80,14,14,40,1,96,13,24,40,9
train/172.png,31,6,9,25,2,45,7,4,25,1
train/173.png,17,5,6,16,1,25,4,5,16,1
train/174.png,31,6,12,25,5,42,4,16,25,9
train/175.png,28,8,11,28,5,40,8,13,28,6,54,8,13,28,8
train/176.png,82,15,33,50,5
train/177.png,125,45,22,50,1,148,49,25,50,5,169,51,23,50,8
train/178.png,31,5,11,26,2,42,5,6,26,1
train/179.png,33,4,9,28,2,43,1,10,28,5
train/180.png,16,5,6,17,1,23,5,7,17,7,31,4,10,17,4,40,4,10,17,2
train/181.png,45,6,17,39,3,63,10,19,39,7
train/182.png,29,1,28,41,3,55,2,22,41,4
train/183.png,22,2,12,23,2,32,3,8,23,1
train/184.png,53,28,24,33,2,77,29,21,33,8,96,34,23,33,10,116,32,22,33,10
train/185.png,10,2,5,11,2,17,1,5,11,5,23,1,5,11,6
train/186.png,34,8,13,49,1,49,9,22,49,3,71,10,30,49,10
train/187.png,20,2,12,25,1,32,1,17,25,9
train/188.png,38,11,16,32,4,55,12,17,32,5
train/189.png,35,4,20,31,9
train/190.png,15,3,6,12,2,22,3,6,12,6
train/191.png,26,7,8,20,1,35,7,11,20,5,46,5,11,20,9
train/192.png,22,2,12,22,3
train/193.png,123,24,23,85,1
train/194.png,47,14,7,19,4,56,13,11,19,3
train/195.png,15,3,5,13,1,20,4,7,13,2
train/196.png,45,10,25,51,1
train/197.png,23,4,8,23,3,31,5,5,23,1,37,6,8,23,6
train/198.png,29,8,22,32,2,49,9,22,32,9,68,9,17,32,7
train/199.png,145,41,77,149,2,206,34,68,149,10
train/200.png,97,4,20,32,3,113,7,16,32,1,126,10,18,32,8
train/201.png,31,3,21,38,2,52,4,17,38,3
train/202.png,148,70,18,35,1,165,69,23,35,10,179,56,23,35,5
train/203.png,69,30,20,39,2,86,22,16,39,4,97,9,20,39,1
train/204.png,32,4,12,22,4
train/205.png,28,7,12,24,4,37,8,9,24,9
train/206.png,223,96,15,30,4,238,91,15,30,9
train/207.png,118,35,40,79,1,148,34,40,79,1,180,34,43,79,1
train/208.png,24,3,10,18,9
train/209.png,42,9,9,35,1,53,2,16,35,8,72,11,16,35,8
train/210.png,46,8,20,39,2,68,10,21,39,6
train/211.png,19,2,10,18,2,35,2,8,18,7
train/212.png,43,13,11,29,2,55,13,7,29,9
train/213.png,59,4,19,52,1
train/214.png,32,3,13,24,8
train/215.png,43,7,23,31,3,66,9,22,31,10,89,10,25,31,2
train/216.png,63,13,27,35,2,91,23,28,35,8,119,34,25,35,10
train/217.png,50,12,23,37,2
train/218.png,21,4,6,19,1,27,2,9,19,8
train/219.png,82,52,48,66,3,115,35,37,66,2,137,19,33,66,8
train/220.png,47,4,27,55,5,72,5,24,55,1
train/221.png,25,4,8,25,1,34,5,12,25,5,46,6,11,25,7
train/222.png,23,4,9,19,2
train/223.png,23,4,9,20,1,33,4,8,20,9,41,3,10,20,10
train/224.png,48,14,18,41,6,66,15,20,41,8
train/225.png,41,10,10,22,2
train/226.png,23,6,5,22,1,28,5,11,22,3,39,4,11,22,6
train/227.png,22,5,5,16,1
train/228.png,59,13,16,32,1,73,13,8,32,1,80,12,11,32,1
train/229.png,19,5,9,15,7,27,5,9,15,2
train/230.png,44,5,23,42,3
train/231.png,38,12,6,27,1,45,12,9,27,4,56,11,9,27,4
train/232.png,30,8,6,24,1,36,8,9,24,10
train/233.png,35,11,18,31,1,56,10,15,31,3,75,11,13,31,5,92,9,15,31,8
train/234.png,44,12,11,20,8,52,10,12,20,4
train/235.png,39,9,16,33,2,56,11,9,33,1,65,11,13,33,10
train/236.png,63,19,13,40,1,75,18,11,40,1,83,18,21,40,4
train/237.png,142,50,12,26,1,152,48,11,26,9,159,45,13,26,3
train/238.png,30,8,17,22,7,47,8,17,22,7
train/239.png,22,2,8,20,1,31,3,6,20,4,39,2,12,20,10
train/240.png,127,41,20,39,3,140,41,26,39,9
train/241.png,15,3,4,14,1,21,4,7,14,5
train/242.png,23,6,14,23,1,37,5,13,23,5
train/243.png,28,7,6,13,2,35,6,8,13,3,42,6,8,13,6,52,7,8,13,3
train/244.png,34,11,6,27,1,42,8,12,27,5
train/245.png,29,8,14,22,3,42,9,13,22,8
train/246.png,63,16,23,40,5,86,20,16,40,1
train/247.png,13,1,11,16,2
train/248.png,23,4,16,22,7
train/249.png,30,5,10,27,1,38,4,11,27,10
train/250.png,24,3,8,20,7,32,5,9,20,8
train/251.png,70,7,37,82,7,106,9,36,82,6
train/252.png,-1,26,16,34,3,12,17,24,34,7,34,6,29,34,10
train/253.png,35,12,13,33,1,46,7,12,33,9
train/254.png,30,5,18,32,3,47,4,18,32,5
train/255.png,55,8,34,55,9,82,8,37,55,3
train/256.png,31,2,20,33,2,50,3,18,33,8
train/257.png,80,30,17,41,1,103,35,15,41,1
train/258.png,45,1,34,60,5,78,3,33,60,6
train/259.png,51,14,19,30,5
train/260.png,2,2,13,20,3,18,2,17,20,6
train/261.png,15,1,4,16,1,18,1,6,16,4
train/262.png,61,23,18,44,2,78,25,23,44,4,59,26,20,46,1
train/263.png,46,14,15,38,7,62,14,10,38,1
train/264.png,27,5,16,28,2,44,6,11,28,1,57,3,12,28,9,67,5,16,28,10
train/265.png,46,10,25,45,7,70,7,25,45,6
train/266.png,125,27,54,89,5,173,26,50,89,10
train/267.png,3,9,20,54,2,33,11,18,54,1
train/268.png,34,12,8,24,6
train/269.png,33,7,16,32,3,52,5,17,32,5,68,6,20,32,3
train/270.png,25,3,12,30,2,37,2,10,30,5,51,1,13,30,5
train/271.png,18,1,8,24,1,26,1,11,24,9
train/272.png,44,7,11,35,4,57,6,8,35,6,69,4,15,35,4
train/273.png,31,8,18,27,9
train/274.png,28,3,9,28,1,36,3,13,28,6,47,4,13,28,6
train/275.png,27,4,16,22,2,41,4,20,22,5
train/276.png,26,11,9,17,1,35,13,7,17,7,42,10,13,17,8
train/277.png,29,6,6,17,5,33,6,7,17,7
train/278.png,84,24,14,23,1,95,31,15,23,4
train/279.png,34,5,10,34,1,44,5,10,34,1
train/280.png,23,5,10,16,1
train/281.png,22,2,9,24,2,31,1,10,24,9
train/282.png,21,3,11,18,3,32,3,10,18,7
train/283.png,142,53,9,27,1,148,49,9,27,1,155,49,12,27,3
train/284.png,21,7,5,12,1,27,6,6,12,1
train/285.png,45,11,11,32,6,57,12,7,32,1
train/286.png,57,14,14,38,1,72,15,20,38,3
train/287.png,41,8,17,36,4,60,10,10,36,1
train/288.png,90,25,20,36,2,109,25,25,36,9,131,24,20,36,2
train/289.png,49,16,9,30,1,56,17,8,30,1
train/290.png,74,18,15,46,1,93,17,16,46,1
train/291.png,19,5,9,16,6,28,6,8,16,10,36,6,7,16,8
train/292.png,48,4,30,56,4
train/293.png,28,4,7,26,7,36,2,10,26,4
train/294.png,52,4,10,46,1,69,4,21,46,10,94,2,16,46,4
train/295.png,19,1,11,22,1,32,2,11,22,1
train/296.png,46,15,12,19,3,58,15,12,19,3
train/297.png,78,19,33,55,6,111,20,41,55,10
train/298.png,27,6,5,13,1,32,5,8,13,5,39,5,7,13,1
train/299.png,26,6,9,15,7,37,6,7,15,9
train/300.png,85,24,33,55,9
train/301.png,16,1,9,17,6
train/302.png,32,8,11,31,5,43,6,14,31,10
train/303.png,25,4,15,22,2,36,4,13,22,3
train/304.png,25,5,13,28,1,35,5,16,28,7
train/305.png,24,7,4,15,1,30,7,5,15,5,36,6,8,15,3
train/306.png,44,13,18,36,8,62,8,16,36,7
train/307.png,85,9,50,89,2,135,14,49,89,3
train/308.png,56,19,17,29,2,74,17,14,29,1,88,13,17,29,8
train/309.png,45,18,11,22,1,53,17,10,22,2,60,16,11,22,4
train/310.png,19,4,13,20,6,32,3,12,20,8
train/311.png,35,4,15,43,1,49,1,27,43,3
train/312.png,24,7,11,25,1,36,7,15,25,2
train/313.png,11,3,7,14,1,19,2,5,14,4
train/314.png,35,4,16,32,4,50,2,15,32,8
train/315.png,17,1,7,17,4,24,1,6,17,2,31,1,4,17,1
train/316.png,52,12,27,48,2,79,9,31,48,5
train/317.png,15,1,6,17,4,20,1,7,17,4
train/318.png,19,1,8,26,1,29,1,12,26,7,41,3,9,26,1
train/319.png,92,21,41,55,6,131,35,38,55,8
train/320.png,35,9,21,38,7,54,7,17,38,3
train/321.png,157,34,16,18,4,172,34,16,18,10,189,31,14,18,5
train/322.png,26,5,12,27,3,37,4,9,27,1
train/323.png,59,10,31,57,4,85,9,23,57,1
train/324.png,40,5,22,39,2,65,7,25,39,6,87,6,26,39,6
train/325.png,62,34,15,26,4,76,28,12,26,5,87,31,17,26,10
train/326.png,52,8,39,61,3,92,3,40,61,10
train/327.png,66,20,10,26,1,73,19,11,26,6,79,18,12,26,6
train/328.png,48,11,11,42,7,58,10,16,42,7
train/329.png,17,4,5,14,1,21,4,6,14,1,27,4,10,14,4
train/330.png,58,9,14,48,1,72,10,19,48,1
train/331.png,37,9,26,38,2,64,9,24,38,3
train/332.png,28,2,8,23,1
train/333.png,36,20,9,27,1,46,18,12,27,4,60,11,13,27,8
train/334.png,38,12,8,19,1,44,12,8,19,6,52,11,8,19,4,59,11,8,19,8
train/335.png,41,11,19,39,1,57,9,21,39,5
train/336.png,36,4,15,24,5,52,4,10,24,4
train/337.png,159,62,30,68,1,192,67,18,68,1,209,67,54,68,10
train/338.png,53,15,25,41,5,76,13,22,41,5,97,10,22,41,3
train/339.png,66,15,34,59,8,105,15,27,59,2
train/340.png,27,5,9,30,4,37,5,14,30,3
train/341.png,100,55,30,44,2,135,35,39,44,8,173,31,39,44,9
train/342.png,47,6,24,65,1,87,6,36,65,8
train/343.png,56,8,27,48,2
train/344.png,41,6,26,41,9,99,5,26,41,9
train/345.png,44,9,13,34,4
train/346.png,19,5,7,12,4,26,5,8,12,8
train/347.png,79,28,22,39,5,100,19,20,39,10
train/348.png,29,1,25,39,8
train/349.png,21,5,5,11,2
train/350.png,28,2,18,34,3,47,1,15,34,2
train/351.png,34,11,16,28,4
train/352.png,50,19,14,27,4
train/353.png,51,34,11,23,2,60,36,9,23,7,66,37,12,23,4,76,36,9,23,4
train/354.png,40,6,10,42,1,51,2,17,42,3,68,4,19,42,8
train/355.png,13,2,8,14,7,22,2,9,14,4,31,1,8,14,10
train/356.png,39,7,19,25,2
train/357.png,49,10,25,55,5,76,11,45,55,3
train/358.png,27,6,8,21,2,36,6,8,21,8
train/359.png,22,3,5,19,1
train/360.png,29,6,9,22,5,38,6,8,22,8
train/361.png,43,13,10,29,1,53,12,16,29,7
train/362.png,33,7,10,23,3,52,10,13,23,4
train/363.png,103,30,20,34,8,121,32,19,34,3,139,34,15,34,10
train/364.png,29,6,17,26,6
train/365.png,67,11,21,68,8,88,11,21,68,3
train/366.png,62,7,38,74,4
train/367.png,43,10,15,44,1,56,9,22,44,5
train/368.png,19,1,11,17,5,30,2,10,17,6
train/369.png,36,3,16,45,1,54,4,23,45,6
train/370.png,37,5,19,49,1,51,6,21,49,1
train/371.png,35,1,12,36,8
train/372.png,19,1,8,26,1,27,1,10,26,5
train/373.png,45,11,25,44,3,72,8,22,44,8
train/374.png,29,7,8,17,9,36,8,8,17,6
train/375.png,113,53,34,65,3,143,39,22,65,1,163,23,36,65,5
train/376.png,73,27,14,25,5,81,24,11,25,1
train/377.png,43,4,38,54,4
train/378.png,39,9,24,41,7
train/379.png,125,27,42,92,3,161,40,43,92,10
train/380.png,8,1,5,12,2,13,1,7,12,9
train/381.png,65,23,8,22,1,72,23,11,22,9,85,24,9,22,1
train/382.png,29,7,7,19,6,35,6,7,19,5,42,7,8,19,8
train/383.png,43,4,21,46,7,63,6,20,46,2
train/384.png,66,29,17,23,3,78,24,19,23,5,88,19,19,23,5
train/385.png,61,14,23,42,2,83,17,21,42,6,104,17,13,42,1
train/386.png,51,5,22,55,4,73,7,20,55,2
train/387.png,86,51,28,50,9,122,36,34,50,9,158,17,33,50,5
train/388.png,46,2,10,34,3,56,3,11,34,2
train/389.png,55,1,43,66,4
train/390.png,30,5,12,30,5,42,4,14,30,10
train/391.png,19,2,8,18,2,27,3,7,18,1
train/392.png,39,7,21,44,5,60,6,21,44,9
train/393.png,69,21,18,39,8,94,18,18,39,10,118,15,18,39,10
train/394.png,55,10,16,34,8
train/395.png,98,28,37,66,1,174,30,47,66,2,252,22,49,66,9
train/396.png,24,5,5,20,1,32,5,8,20,7,42,5,9,20,9,54,4,9,20,8
train/397.png,44,13,11,30,1,55,11,20,30,10,75,8,17,30,4
train/398.png,32,4,23,32,5,57,4,25,32,4
train/399.png,82,24,61,84,6,141,15,52,84,2
train/400.png,14,1,11,19,2,25,1,11,19,3
train/401.png,13,1,10,16,1,21,1,6,16,1,29,1,8,16,6
train/402.png,54,9,30,54,4
train/403.png,20,3,10,26,1,30,3,10,26,6,39,2,11,26,5
train/404.png,144,36,37,86,3,183,29,26,86,9,214,24,22,86,8
train/405.png,208,77,29,61,5,237,74,23,61,5
train/406.png,47,16,18,34,2,65,9,14,34,7,79,8,12,34,10
train/407.png,15,1,7,18,2,22,1,6,18,7
train/408.png,216,45,15,30,1,229,48,15,30,7
train/409.png,21,2,12,25,9,36,4,14,25,3
train/410.png,92,38,39,66,6,129,21,42,66,5
train/411.png,286,64,176,293,2,489,69,155,293,6
train/412.png,64,44,17,30,1,75,32,23,30,2,89,24,22,30,3,105,13,25,30,5
train/413.png,20,2,12,24,1,29,3,15,24,3
train/414.png,21,4,6,20,1,27,4,9,20,6
train/415.png,42,11,8,20,1,49,10,15,20,2,63,11,13,20,7
train/416.png,66,10,23,54,5,87,5,37,54,2
train/417.png,116,34,39,75,2,149,36,44,75,8
train/418.png,42,6,15,33,5,59,6,13,33,6
train/419.png,40,4,8,34,1,51,3,13,34,2
train/420.png,27,3,9,22,1,37,4,13,22,5,52,4,14,22,7,67,4,16,22,9
train/421.png,7,1,10,20,2,21,2,10,20,6,32,2,8,20,4
train/422.png,22,3,8,20,9,32,3,9,20,10
train/423.png,27,7,12,24,4,41,8,13,24,4
train/424.png,72,12,27,43,9
train/425.png,92,22,21,77,1,109,22,40,77,7
train/426.png,27,6,9,24,4,36,5,8,24,1
train/427.png,49,6,37,59,3,82,7,35,59,5
train/428.png,73,19,31,58,3
train/429.png,56,10,13,34,3,70,13,18,34,3,90,13,15,34,10
train/430.png,178,41,196,138,4
train/431.png,51,9,27,53,1
train/432.png,20,6,8,13,9,28,6,7,13,3
train/433.png,35,8,9,28,1,44,4,16,28,2
train/434.png,59,9,16,29,10
train/435.png,25,7,7,22,1,32,6,10,22,2,43,5,8,22,1
train/436.png,46,7,28,51,6,75,4,31,51,3
train/437.png,24,4,7,24,3,31,2,9,24,7
train/438.png,34,5,14,30,5,47,9,15,30,8
train/439.png,54,15,21,40,6,77,14,22,40,7
train/440.png,54,10,16,50,1,71,12,24,50,7
train/441.png,40,25,12,24,1,51,20,15,24,9,62,10,18,24,2
train/442.png,39,9,9,35,1
train/443.png,16,3,5,15,7,20,2,8,15,8
train/444.png,55,8,29,48,2,78,9,31,48,2
train/445.png,32,4,15,34,1,46,6,24,34,10
train/446.png,22,1,17,31,2,38,3,13,31,1,51,1,17,31,3
train/447.png,46,9,25,46,6
train/448.png,104,38,20,45,5,124,44,19,45,3
train/449.png,32,6,12,33,3,48,3,14,33,10
train/450.png,98,54,28,48,4,116,38,37,48,4,133,28,43,48,3
train/451.png,40,5,12,29,6,53,6,13,29,4
train/452.png,29,8,8,16,4,37,10,8,16,4,43,8,9,16,5
train/453.png,59,11,28,47,5,88,13,28,47,2
train/454.png,88,29,10,38,1,98,28,19,38,5,118,30,18,38,6
train/455.png,29,1,16,36,5,47,2,10,36,3
train/456.png,43,7,17,46,2,59,5,17,46,3
train/457.png,100,54,37,62,8,123,46,41,62,6,147,31,45,62,10
train/458.png,25,5,5,19,1,30,3,6,19,10,38,3,9,19,10
train/459.png,43,7,25,47,5,67,5,28,47,6,93,7,30,47,10
train/460.png,31,5,15,35,1
train/461.png,52,10,33,64,5,85,8,31,64,2
train/462.png,18,1,9,20,5,29,1,8,20,4
train/463.png,78,23,22,53,2,105,16,19,53,1
train/464.png,33,12,13,20,5,42,5,14,20,10
train/465.png,12,2,4,12,2,16,2,9,12,7,25,2,7,12,3,31,2,6,12,1
train/466.png,43,8,14,51,1,57,1,26,51,5
train/467.png,89,7,45,111,3,130,9,62,111,5
train/468.png,28,4,19,27,8
train/469.png,31,8,20,36,2,49,5,20,36,2
train/470.png,56,11,14,38,2,67,13,12,38,1
train/471.png,38,1,30,48,5,86,1,33,48,5
train/472.png,18,4,7,17,3,25,3,8,17,9
train/473.png,41,9,26,49,4,66,9,20,49,1
train/474.png,18,4,6,15,2,27,4,5,15,3,33,4,7,15,6,40,4,7,15,7
train/475.png,81,31,26,48,1,106,24,26,48,10,128,18,30,48,6
train/476.png,15,2,4,14,1,22,3,7,14,9,33,4,7,14,8,44,3,8,14,3
train/477.png,2,32,23,31,3,26,25,17,31,1,41,17,21,31,10,63,7,22,31,6
train/478.png,12,2,6,13,3,17,2,6,13,2
train/479.png,36,4,20,40,3,59,1,20,40,10
train/480.png,33,6,11,28,2,43,8,9,28,8,51,4,9,28,6
train/481.png,130,17,17,31,5,146,18,18,31,8,164,17,16,31,3
train/482.png,20,3,7,24,1,27,3,10,24,5,34,3,6,24,1,40,3,10,24,4
train/483.png,20,1,10,26,2,30,1,9,26,5
train/484.png,26,8,12,23,1,40,9,10,23,1,52,8,12,23,3
train/485.png,39,40,9,20,3,49,44,9,20,10,57,42,10,20,3
train/486.png,79,26,29,42,1,107,30,18,42,9
train/487.png,55,18,15,30,4
train/488.png,91,28,30,58,9,119,20,27,58,7
train/489.png,16,4,12,19,4
train/490.png,48,15,22,51,4,67,6,20,51,1
train/491.png,13,1,7,13,2
train/492.png,45,12,13,25,3
train/493.png,33,5,23,35,6
train/494.png,35,8,11,29,1,42,8,10,29,3,48,8,12,29,8
train/495.png,49,8,37,48,3,87,8,29,48,7
train/496.png,38,5,14,36,7,54,6,10,36,1
train/497.png,134,86,29,43,4,164,86,16,43,1,180,86,23,43,10
train/498.png,34,4,15,36,1,51,10,15,36,1
train/499.png,62,15,8,53,1,75,13,19,53,5
train/500.png,74,21,27,43,6,102,20,24,43,6,126,19,25,43,10
train/501.png,84,7,18,56,5,100,8,22,56,8
